trial_id,trial_date,delay_yn,yard_name,ship_type,hull_number,time_taken,delay_time,captain_sal,helm_sal,captain_cost,helm_cost,trans_cost,cond_cost,temp_test_cost,dev_cor_cost,west_meal_cost,korean_meal_cost,bed_cost,comd_cost,hfo_unit_price,mfo_unit_price,draw_cost,comm_cost,total_cost,helm_tot_cost,labor_cost,fuel_cost,other_cost,Timestamp
10748,2017년 6월,지연,현대미포,1800TEU_SCR,1차선,5,2,394269,236561,13799415,5914025,309048,515136,935748,429280,1373440,5858580,1717128,1609807,230,284,5572261,2786129,139201413,21902652,69903260,28478156,18917345,2025-07-09 9:57
6391,2016년 5월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,380568,228340,3425112,1370040,127495,510035,1122083,425029,407952,1606248,1700126,1275094,169,294,6074103,3037050,54106651,6979794,23929872,9096412,14100573,2025-07-09 9:57
26659,2021년 6월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,448368,269021,12554304,5380420,322548,537605,976562,448004,1146880,4838040,1792022,1344016,331,449,5815293,2907645,145718861,20219443,73711496,33944026,17843896,2025-07-09 9:57
7360,2016년 8월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,380568,228340,9133632,4566800,280489,510035,926483,425029,1087872,4487296,1700126,1275094,191,282,5517090,2758543,112964745,15842468,61742720,18553536,16826021,2025-07-09 9:57
13951,2018년 3월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,406492,243895,17885648,8780220,524880,524924,870851,437437,1959440,8187504,1749754,1312315,274,395,5101240,2550618,212512786,29023960,115118096,47509859,20860871,2025-07-09 9:57
19029,2019년 7월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,423972,254383,11871216,5087660,319656,532798,1172160,443999,1207544,5007568,1776001,1332000,325,362,6345180,3172588,142708997,19427489,71532256,32908371,18840881,2025-07-09 9:57
31451,2022년 8월,지연,삼성중공업,CON_RO,시리즈,5,19,465855,279513,25622025,11180520,523469,551046,914186,459205,2571520,10675625,1836823,1722021,479,575,5355076,2677537,333121048,39250451,162117120,106914875,24838602,2025-07-09 9:57
5687,2016년 3월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,380568,228340,13700448,5480160,382485,510035,1122083,425029,1495824,6068048,1700126,1275094,126,239,6074103,3037050,139730773,21620240,77330640,21129648,19650245,2025-07-09 9:57
4901,2016년 12월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,380568,228340,7611360,2740080,203992,510035,926483,425029,747912,3161504,1700126,1275094,261,328,5517090,2758543,86046736,12416979,40309360,18160128,15160269,2025-07-09 9:57
3821,2015년 9월,지연,현대미포,PC_SCR,1차선,5,3,369125,221474,11073750,5536850,278531,506489,840269,422074,1350320,5380075,1688307,1582788,180,286,4922102,2461048,122640580,18657963,63598965,22999012,17384640,2025-07-09 9:57
15934,2018년 9월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,870851,437437,699800,2834136,1749754,1312315,360,441,5101240,2550618,86022024,11447532,39543392,20783237,14247863,2025-07-09 9:57
20753,2020년 12월,지연,삼성중공업,1800TEU_EGCS,시리즈,5,9,443051,265831,13291530,5316620,267450,534930,971703,445775,1248100,5215080,1783106,1671661,233,296,5786361,2893179,137049779,20828008,72811935,24812349,18597487,2025-07-09 9:57
17036,2019년 1월,지연,삼성중공업,LPG,1차선,5,15,423972,254383,12719160,5087660,266380,532798,967831,443999,1243060,5060840,1776001,1665000,286,324,5763307,2881652,135220186,20017828,68683180,28129318,18389860,2025-07-09 9:57
16350,2019년 11월,지연,현대미포,1800TEU_EGCS,1차선,5,24,423972,254383,16958880,7631490,372932,532798,967831,443999,1775800,7324900,1776001,1665000,173,359,5763307,2881652,167358141,26907930,89203160,30060391,21186660,2025-07-09 9:57
9153,2017년 1월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,935748,429280,755392,3141744,1717128,1287845,263,331,5572261,2786129,84854618,11207478,40909120,17477521,15260499,2025-07-09 9:57
6427,2016년 5월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,380568,228340,9133632,4566800,280489,510035,926483,425029,1087872,4538288,1700126,1275094,169,294,5517090,2758543,113291592,15842468,61742720,18829391,16877013,2025-07-09 9:57
32771,2023년 12월,정상,삼성중공업,LPG,시리즈,4,해당없음,483558,290135,7736928,3481620,202699,579150,1052027,482625,772200,3127248,1930501,1447876,393,454,6264671,3132335,102295159,13535049,47040448,25044831,16674831,2025-07-09 9:57
1901,2015년 3월,정상,삼성중공업,LPG,시리즈,4,해당없음,369125,221474,5906000,2657688,177247,506489,920042,422074,675160,2886252,1688307,1266230,251,301,5478738,2739367,75814773,10589540,35900816,14590363,14734054,2025-07-09 9:57
26898,2021년 7월,지연,현대미포,2500TEU_EGCS,1차선,5,15,448368,269021,17934720,8070630,376306,537605,1182734,448004,1702400,7055475,1792022,1680020,341,456,6402414,3201206,194458673,28549999,93305795,50769342,21833537,2025-07-09 9:57
37151,2024년 4월,지연,현대미포,PC_EGCS_SCR,시리즈,5,15,500000,300000,12500000,6000000,270000,600000,995400,500000,1200000,4875000,2000000,1875000,436,482,5830800,2915400,142439610,20865400,60000000,42878010,16696200,2025-07-09 9:57
6889,2016년 6월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,380568,228340,6089088,2740080,178493,510035,926483,425029,747912,3110512,1700126,1275094,187,307,5517090,2758543,79595024,10869208,39487340,14129199,15109277,2025-07-09 9:57
5485,2016년 2월,정상,현대미포,PC_EGCS_SCR,1차선,4,해당없음,380568,228340,10655904,4566800,305988,510035,846151,425029,1155864,4844240,1700126,1275094,106,193,4956557,2478276,101873295,17309907,55501212,12652019,16410157,2025-07-09 9:57
28103,2022년 10월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,465855,279513,9317100,4472208,247959,551046,1000977,459205,881664,3581500,1836823,1377617,391,547,5960676,2980337,118510838,16048495,51579328,34264398,16618617,2025-07-09 9:57
21751,2020년 3월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,443051,265831,11076275,3987465,213960,534930,1176849,445775,980650,4212180,1783106,1337329,125,192,6370561,3185279,106587444,17435254,58530220,12752865,17869105,2025-07-09 9:57
32193,2023년 11월,지연,삼성중공업,2500TEU_SCR,1차선,5,15,483558,290135,14506740,7253375,318527,579150,1274131,482625,1544400,6297930,1930501,1809845,413,487,6897162,3448581,196380806,24414548,96759795,53278044,21928419,2025-07-09 9:57
11840,2017년 9월,지연,삼성중공업,2500TEU_SCR,시리즈,5,19,394269,236561,7885380,3548415,180278,515136,1133304,429280,944240,3862800,1717128,1609807,256,314,6134845,3067421,101644146,13691793,49007360,21608752,17336241,2025-07-09 9:57
26347,2021년 5월,지연,현대미포,1800TEU_SCR,1차선,5,20,448368,269021,13451040,6725525,295669,537605,976562,448004,1344000,5644380,1792022,1680020,305,410,5815293,2907645,155478624,22434405,77328455,36532404,19183360,2025-07-09 9:57
12093,2018년 10월,지연,현대미포,LPG,1차선,5,16,406492,243895,10162300,4877900,236196,524924,953528,437437,1137175,4723560,1749754,1640394,393,445,5678134,2839066,128471973,17192285,56217520,37294085,17768083,2025-07-09 9:57
22624,2020년 6월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,443051,265831,3987459,1594986,133725,534930,1176849,445775,427920,1845336,1783106,1337329,188,241,6370561,3185279,58705860,7873724,27789864,8092741,14949531,2025-07-09 9:57
7202,2016년 7월,정상,삼성중공업,LPG,시리즈,4,해당없음,380568,228340,6089088,2740080,178493,510035,926483,425029,679920,2906544,1700126,1275094,190,282,5517090,2758543,75028015,10869208,37021280,12300210,14837317,2025-07-09 9:57
10193,2017년 4월,지연,현대미포,1800TEU_EGCS,시리즈,5,24,394269,236561,11828070,4731220,257540,515136,935748,429280,1201760,4892880,1717128,1609807,253,322,5572261,2786129,117128397,18696994,55512560,25138878,17779965,2025-07-09 9:57
28973,2022년 1월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,465855,279513,11180520,5590260,303061,551046,1000977,459205,1175552,4738600,1836823,1377617,419,522,5960676,2980337,152534764,19085069,74573868,40806222,18069605,2025-07-09 9:57
33100,2023년 1월,지연,현대미포,1800TEU_SCR,시리즈,5,1,483558,290135,12088950,5802700,260613,579150,1052027,482625,1158300,4777740,1930501,1809845,357,492,6264671,3132335,133248930,20266065,58026960,35882513,19073392,2025-07-09 9:57
20719,2020년 12월,지연,현대미포,2500TEU_SCR,시리즈,5,6,443051,265831,11076275,3987465,213960,534930,1176849,445775,980650,4145320,1783106,1671661,233,296,6370561,3185279,106529621,17435254,51039240,19918550,18136577,2025-07-09 9:57
27851,2022년 10월,지연,삼성중공업,2500TEU_EGCS,1차선,5,20,465855,279513,18634200,8385390,385714,551046,1212303,459205,1744960,7231875,1836823,1722021,391,547,6562475,3281237,226504711,29627858,112037835,62459627,22379391,2025-07-09 9:57
32707,2023년 12월,지연,현대미포,2500TEU_EGCS,시리즈,5,23,483558,290135,16924530,7253375,347484,579150,1274131,482625,1640925,6877050,1930501,1809845,393,454,6897162,3448581,192448032,26861295,88152625,54830048,22604064,2025-07-09 9:57
17307,2019년 2월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,4,423972,254383,19078740,8903405,426208,532798,1172160,443999,1953380,7924210,1776001,1665000,324,346,6345180,3172588,212616624,30557310,110232260,48990695,22836359,2025-07-09 9:57
37885,2024년 7월,지연,삼성중공업,2500TEU_SCR,1차선,5,4,500000,300000,17500000,7500000,360000,600000,1320000,500000,1700000,6900000,2000000,1875000,422,506,7145460,3572730,214454548,27780000,102750000,60731358,21193190,2025-07-09 9:57
13197,2018년 1월,지연,삼성중공업,PC_SCR,1차선,5,18,406492,243895,12194760,6097375,288684,524924,870851,437437,1399600,5642030,1749754,1640394,289,400,5101240,2550618,154694316,20414031,81338735,34857914,18083636,2025-07-09 9:57
37458,2024년 5월,지연,현대미포,1800TEU_SCR,시리즈,5,5,500000,300000,10000000,4500000,210000,600000,1089900,500000,1100000,4350000,2000000,1875000,448,506,6490200,3245100,129071110,16899900,52600000,40510910,17060300,2025-07-09 9:57
28346,2022년 11월,지연,삼성중공업,CON_RO,1차선,5,9,465855,279513,44256225,19565910,909183,551046,914186,459205,4316480,17632000,1836823,1722021,387,531,5355076,2677537,523235939,66655755,265676405,157363842,33539937,2025-07-09 9:57
37608,2024년 6월,지연,현대미포,1800TEU_EGCS,1차선,5,7,500000,300000,20000000,9000000,420000,600000,1089900,500000,2000000,8250000,2000000,1875000,456,531,6490200,3245100,238359330,31609900,105200000,77689130,19860300,2025-07-09 9:57
12478,2018년 11월,정상,삼성중공업,CON_RO,1차선,4,해당없음,406492,243895,30893392,13658120,866052,524924,870851,437437,3219080,13383420,1749754,1312315,335,357,5101240,2550618,346206564,47250776,185457204,86182157,27316427,2025-07-09 9:57
24353,2021년 11월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,448368,269021,10760832,5380420,295669,537605,976562,448004,1075200,4515504,1792022,1344016,371,495,5815293,2907645,143543160,18399092,71774552,35919836,17449680,2025-07-09 9:57
35404,2023년 8월,정상,현대미포,2500TEU_SCR,시리즈,4,해당없음,483558,290135,7736928,3481620,202699,579150,1274131,482625,849420,3416808,1930501,1447876,498,512,6897162,3448581,106048372,13757153,40696240,33604631,17990348,2025-07-09 9:57
7175,2016년 7월,지연,삼성중공업,1800TEU_EGCS,시리즈,5,20,380568,228340,11417040,4566800,254990,510035,926483,425029,1274850,5099200,1700126,1593868,190,282,5517090,2758543,119293948,18100377,62678925,20570969,17943677,2025-07-09 9:57
12355,2018년 11월,지연,현대미포,2500TEU_EGCS,1차선,5,7,406492,243895,16259680,7316850,367416,524924,1154837,437437,1662025,6822920,1749754,1640394,335,357,6251408,3125702,174523874,26061144,82476780,44733747,21252203,2025-07-09 9:57
32951,2023년 1월,정상,삼성중공업,LPG,1차선,4,해당없음,483558,290135,11605392,4642160,289570,579150,1052027,482625,1081080,4401312,1930501,1447876,357,492,6264671,3132335,131934168,18650924,62669024,32356445,18257775,2025-07-09 9:57
36297,2024년 2월,지연,삼성중공업,LPG,1차선,5,21,500000,300000,12500000,6000000,270000,600000,1089900,500000,1400000,5550000,2000000,1875000,436,482,6490200,3245100,169324421,20959900,79650000,48154221,18560300,2025-07-09 9:57
20967,2020년 1월,지연,삼성중공업,LPG,1차선,5,14,443051,265831,13291530,5316620,267450,534930,971703,445775,1248100,5215080,1783106,1671661,225,362,5786361,2893179,139848693,20828008,72811935,27611263,18597487,2025-07-09 9:57
1641,2015년 3월,지연,삼성중공업,2500TEU_EGCS,1차선,5,6,369125,221474,14765000,6644220,354494,506489,1114283,422074,1603505,6582680,1688307,1582788,251,301,6031879,3015938,163195747,23806560,86763515,32120575,20505097,2025-07-09 9:57
36076,2024년 1월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,500000,300000,10000000,4800000,270000,600000,1089900,500000,1120000,4500000,2000000,1500000,420,465,6490200,3245100,136960371,17259900,63720000,37125171,16855300,2025-07-09 9:57
7970,2017년 10월,지연,삼성중공업,2500TEU_SCR,1차선,5,21,394269,236561,13799415,5914025,309048,515136,1133304,429280,1459280,5922960,1717128,1609807,262,325,6134845,3067421,155607626,22100208,81021820,32574157,19911441,2025-07-09 9:57
15591,2018년 9월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,406492,243895,11381776,5853480,341172,524924,1154837,437437,1329620,5405852,1749754,1312315,360,441,6251408,3125702,153641278,19693626,75574704,39198297,19174651,2025-07-09 9:57
26804,2021년 6월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,448368,269021,8967360,3228252,215032,537605,976562,448004,788480,3332872,1792022,1344016,331,449,5815293,2907645,101790604,14372815,47491008,23946453,15980328,2025-07-09 9:57
27709,2021년 9월,지연,삼성중공업,2500TEU_DF,시리즈,6,4,448368,269021,13451040,4842378,215032,537605,1182734,448004,1182720,5079942,1792022,1680020,353,450,6402414,3201206,150334074,20676793,71236512,39082445,19338324,2025-07-09 9:57
11584,2017년 8월,정상,삼성중공업,LPG,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,935748,429280,686720,2935728,1717128,1287845,243,302,5572261,2786129,80043919,11207478,38354272,15496358,14985811,2025-07-09 9:57
8242,2017년 10월,지연,삼성중공업,PC_EGCS_SCR,시리즈,5,18,394269,236561,9856725,4731220,231786,515136,854613,429280,1030080,4249080,1717128,1609807,262,325,5006123,2503059,110465768,16618760,54566520,23165211,16115277,2025-07-09 9:57
26996,2021년 7월,지연,삼성중공업,LPG,1차선,5,14,448368,269021,11209200,5380420,241911,537605,976562,448004,1164800,4905235,1792022,1680020,341,456,5815293,2907645,144515402,18793702,71424830,36031855,18265015,2025-07-09 9:57
19944,2020년 10월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,443051,265831,10633224,5316620,294195,534930,971703,445775,1141120,4760432,1783106,1337329,205,249,5786361,2893179,127630935,18196447,71696112,20036849,17701527,2025-07-09 9:57
13745,2018년 3월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,406492,243895,13007744,5853480,367416,524924,953528,437437,1399600,5720756,1749754,1312315,274,395,5678134,2839066,151771162,21144529,79086784,32840224,18699625,2025-07-09 9:57
6880,2016년 6월,지연,현대미포,1800TEU_EGCS,시리즈,5,3,380568,228340,11417040,4566800,254990,510035,926483,425029,1189860,4971720,1700126,1593868,187,307,5517090,2758543,111290105,18100377,54534585,20923936,17731207,2025-07-09 9:57
687,2015년 12월,지연,현대미포,2500TEU_SCR,1차선,5,3,369125,221474,12919375,5536850,303852,506489,1114283,422074,1434715,5823140,1688307,1582788,113,235,6031879,3015938,123349808,20802923,65444555,17525563,19576767,2025-07-09 9:57
954,2015년 12월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,369125,221474,7382500,3543584,227889,506489,840269,422074,810192,3392612,1688307,1266230,113,235,4922102,2461048,78375961,12922805,40860352,10052313,14540491,2025-07-09 9:57
10651,2017년 6월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,394269,236561,11039532,4731220,309048,515136,1133304,429280,1167424,4789872,1717128,1287845,230,284,6134845,3067421,124587940,18157520,64817456,23448429,18164535,2025-07-09 9:57
16037,2019년 10월,지연,삼성중공업,1800TEU_EGCS,1차선,5,21,423972,254383,16958880,7631490,372932,532798,967831,443999,1775800,7191720,1776001,1665000,208,340,5763307,2881652,183623134,26907930,103109560,32552164,21053480,2025-07-09 9:57
278,2015년 10월,지연,삼성중공업,CON_RO,시리즈,5,14,369125,221474,20301875,9966330,506420,506489,840269,422074,2447455,9937315,1688307,1582788,181,291,4922102,2461048,226459297,32543457,130643360,40233465,23039015,2025-07-09 9:57
33917,2023년 4월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,483558,290135,11605392,5802700,318527,579150,1274131,482625,1235520,5096256,1930501,1447876,409,500,6897162,3448581,163483800,20062525,78452320,44913059,20055896,2025-07-09 9:57
11127,2017년 7월,지연,현대미포,PC_SCR,1차선,5,9,394269,236561,11828070,5914025,283294,515136,854613,429280,1287600,5472300,1717128,1609807,238,294,5006123,2503059,132983818,19824418,67931940,27631443,17596017,2025-07-09 9:57
22343,2020년 5월,지연,현대미포,1800TEU_SCR,1차선,5,8,443051,265831,15506785,6645775,320940,534930,971703,445775,1515550,6084260,1783106,1671661,128,179,5786361,2893179,140125516,24425908,78552600,17412891,19734117,2025-07-09 9:57
27391,2021년 8월,지연,삼성중공업,2500TEU_SCR,시리즈,5,8,448368,269021,11209200,4035315,215032,537605,1182734,448004,985600,4233285,1792022,1680020,330,426,6402414,3201206,125573182,17627890,59363760,30286985,18294547,2025-07-09 9:57
